[2024-12-11 19:41:14] Strategy: GeneTrader_gen1_1733917125_2175, Timeframe: 5m, Generation: 1, Total Profit %: 0.2068, Profit Score: 0.1030, Win Rate: 0.8670, Win Rate Score: 0.4182, Sharpe Ratio: 21.6300, Sortino Ratio: 1440.8400, Profit Factor: 17.4200, Risk-Adjusted Score: 1.0000, Max Drawdown: 0.0103, Drawdown Penalty: 0.9696, Daily Avg Trades: 1.07, Trade Frequency Score: 0.4780, Avg Trade Duration (min): 754.00, Duration Score: 0.9989, Final Fitness: 0.0431
[2024-12-11 19:45:15] Strategy: GeneTrader_gen1_1733917282_3076, Timeframe: 5m, Generation: 1, Total Profit %: 0.1068, Profit Score: 0.0533, Win Rate: 0.9100, Win Rate Score: 0.5250, Sharpe Ratio: 24.5200, Sortino Ratio: 12.6400, Profit Factor: 1.9100, Risk-Adjusted Score: 0.9125, Max Drawdown: 0.0957, Drawdown Penalty: 0.7504, Daily Avg Trades: 7.14, Trade Frequency Score: 0.1909, Avg Trade Duration (min): 291.00, Duration Score: 0.8374, Final Fitness: 0.0280
[2024-12-11 19:46:58] Strategy: GeneTrader_gen1_1733917460_5202, Timeframe: 5m, Generation: 1, Total Profit %: 0.0212, Profit Score: 0.0106, Win Rate: 0.7810, Win Rate Score: 0.2333, Sharpe Ratio: 3.7300, Sortino Ratio: 2.6200, Profit Factor: 1.3200, Risk-Adjusted Score: 0.8097, Max Drawdown: 0.0610, Drawdown Penalty: 0.8328, Daily Avg Trades: 2.29, Trade Frequency Score: 0.8328, Avg Trade Duration (min): 535.00, Duration Score: 0.9675, Final Fitness: 0.0025
[2024-12-11 19:47:01] Strategy: GeneTrader_gen1_1733917468_3330, Timeframe: 5m, Generation: 1, Total Profit %: 0.0338, Profit Score: 0.0169, Win Rate: 0.8000, Win Rate Score: 0.2689, Sharpe Ratio: 3.8400, Sortino Ratio: 2.6000, Profit Factor: 1.4400, Risk-Adjusted Score: 0.8171, Max Drawdown: 0.0698, Drawdown Penalty: 0.8111, Daily Avg Trades: 1.79, Trade Frequency Score: 0.6938, Avg Trade Duration (min): 651.00, Duration Score: 0.9954, Final Fitness: 0.0045
[2024-12-11 19:47:37] Strategy: GeneTrader_gen1_1733917458_8629, Timeframe: 5m, Generation: 1, Total Profit %: 0.0745, Profit Score: 0.0372, Win Rate: 0.8640, Win Rate Score: 0.4110, Sharpe Ratio: 6.5700, Sortino Ratio: 3.6900, Profit Factor: 2.0500, Risk-Adjusted Score: 0.8981, Max Drawdown: 0.0609, Drawdown Penalty: 0.8330, Daily Avg Trades: 1.57, Trade Frequency Score: 0.6278, Avg Trade Duration (min): 1159.00, Duration Score: 0.8304, Final Fitness: 0.0153
[2024-12-11 19:48:04] Strategy: GeneTrader_gen1_1733917480_6677, Timeframe: 5m, Generation: 1, Total Profit %: 0.0973, Profit Score: 0.0486, Win Rate: 0.9030, Win Rate Score: 0.5075, Sharpe Ratio: 16.7200, Sortino Ratio: 9.4200, Profit Factor: 1.9700, Risk-Adjusted Score: 0.9152, Max Drawdown: 0.0837, Drawdown Penalty: 0.7779, Daily Avg Trades: 4.43, Trade Frequency Score: 0.8975, Avg Trade Duration (min): 424.00, Duration Score: 0.9190, Final Fitness: 0.0247
[2024-12-11 19:48:37] Strategy: GeneTrader_gen1_1733917515_5501, Timeframe: 5m, Generation: 1, Total Profit %: 0.0788, Profit Score: 0.0394, Win Rate: 0.8870, Win Rate Score: 0.4675, Sharpe Ratio: 10.9900, Sortino Ratio: 6.4400, Profit Factor: 1.5800, Risk-Adjusted Score: 0.8953, Max Drawdown: 0.1126, Drawdown Penalty: 0.7133, Daily Avg Trades: 4.43, Trade Frequency Score: 0.8975, Avg Trade Duration (min): 344.00, Duration Score: 0.8725, Final Fitness: 0.0184
[2024-12-11 19:50:05] Strategy: GeneTrader_gen1_1733917618_3002, Timeframe: 5m, Generation: 1, Total Profit %: 0.0338, Profit Score: 0.0169, Win Rate: 0.8000, Win Rate Score: 0.2689, Sharpe Ratio: 3.8400, Sortino Ratio: 2.6000, Profit Factor: 1.4400, Risk-Adjusted Score: 0.8171, Max Drawdown: 0.0698, Drawdown Penalty: 0.8111, Daily Avg Trades: 1.79, Trade Frequency Score: 0.6938, Avg Trade Duration (min): 651.00, Duration Score: 0.9954, Final Fitness: 0.0045
[2024-12-11 19:50:44] Strategy: GeneTrader_gen1_1733917621_8184, Timeframe: 5m, Generation: 1, Total Profit %: 0.1255, Profit Score: 0.0627, Win Rate: 0.8670, Win Rate Score: 0.4182, Sharpe Ratio: 20.4900, Sortino Ratio: 43.0800, Profit Factor: 11.6600, Risk-Adjusted Score: 0.9998, Max Drawdown: 0.0087, Drawdown Penalty: 0.9742, Daily Avg Trades: 1.07, Trade Frequency Score: 0.4780, Avg Trade Duration (min): 1665.00, Duration Score: 0.4226, Final Fitness: 0.0262
[2024-12-11 19:51:08] Strategy: GeneTrader_gen1_1733917657_3767, Timeframe: 5m, Generation: 1, Total Profit %: 0.1255, Profit Score: 0.0627, Win Rate: 0.8670, Win Rate Score: 0.4182, Sharpe Ratio: 20.4900, Sortino Ratio: 43.0800, Profit Factor: 11.6600, Risk-Adjusted Score: 0.9998, Max Drawdown: 0.0087, Drawdown Penalty: 0.9742, Daily Avg Trades: 1.07, Trade Frequency Score: 0.4780, Avg Trade Duration (min): 1665.00, Duration Score: 0.4226, Final Fitness: 0.0262
[2024-12-11 19:51:26] Strategy: GeneTrader_gen1_1733917684_5040, Timeframe: 5m, Generation: 1, Total Profit %: 0.0425, Profit Score: 0.0212, Win Rate: 0.8570, Win Rate Score: 0.3941, Sharpe Ratio: 7.7800, Sortino Ratio: 4.7500, Profit Factor: 1.4900, Risk-Adjusted Score: 0.8847, Max Drawdown: 0.0765, Drawdown Penalty: 0.7949, Daily Avg Trades: 3.50, Trade Frequency Score: 1.0000, Avg Trade Duration (min): 443.00, Duration Score: 0.9287, Final Fitness: 0.0084
[2024-12-11 19:52:15] Strategy: GeneTrader_gen1_1733917717_5866, Timeframe: 5m, Generation: 1, Total Profit %: 0.0739, Profit Score: 0.0369, Win Rate: 0.8890, Win Rate Score: 0.4725, Sharpe Ratio: 6.8500, Sortino Ratio: 3.4900, Profit Factor: 1.9200, Risk-Adjusted Score: 0.8885, Max Drawdown: 0.0613, Drawdown Penalty: 0.8320, Daily Avg Trades: 1.93, Trade Frequency Score: 0.7348, Avg Trade Duration (min): 918.00, Duration Score: 0.9629, Final Fitness: 0.0175
[2024-12-11 19:52:48] Strategy: GeneTrader_gen1_1733917426_4159, Timeframe: 5m, Generation: 1, Total Profit %: 0.1483, Profit Score: 0.0740, Win Rate: 0.9520, Win Rate Score: 0.6271, Sharpe Ratio: 13.2000, Sortino Ratio: 6.8700, Profit Factor: 1.6500, Risk-Adjusted Score: 0.8993, Max Drawdown: 0.1622, Drawdown Penalty: 0.6147, Daily Avg Trades: 5.93, Trade Frequency Score: 0.4780, Avg Trade Duration (min): 959.00, Duration Score: 0.9464, Final Fitness: 0.0464
[2024-12-11 19:53:18] Strategy: GeneTrader_gen1_1733917805_2892, Timeframe: 5m, Generation: 1, Total Profit %: 0.1021, Profit Score: 0.0510, Win Rate: 0.9410, Win Rate Score: 0.6011, Sharpe Ratio: 3.8600, Sortino Ratio: 29.4000, Profit Factor: 1.3800, Risk-Adjusted Score: 0.8695, Max Drawdown: 0.1981, Drawdown Penalty: 0.5519, Daily Avg Trades: 2.43, Trade Frequency Score: 0.8667, Avg Trade Duration (min): 793.00, Duration Score: 0.9949, Final Fitness: 0.0307
[2024-12-11 19:53:50] Strategy: GeneTrader_gen1_1733917868_6590, Timeframe: 5m, Generation: 1, Total Profit %: 0.0139, Profit Score: 0.0069, Win Rate: 0.8290, Win Rate Score: 0.3296, Sharpe Ratio: 2.8200, Sortino Ratio: 1.8200, Profit Factor: 1.1900, Risk-Adjusted Score: 0.7189, Max Drawdown: 0.0670, Drawdown Penalty: 0.8179, Daily Avg Trades: 2.93, Trade Frequency Score: 0.9602, Avg Trade Duration (min): 455.00, Duration Score: 0.9345, Final Fitness: 0.0023
[2024-12-11 19:54:56] Strategy: GeneTrader_gen1_1733917968_6696, Timeframe: 5m, Generation: 1, Total Profit %: 0.0123, Profit Score: 0.0061, Win Rate: 0.8110, Win Rate Score: 0.2911, Sharpe Ratio: 2.0600, Sortino Ratio: 1.4100, Profit Factor: 1.1500, Risk-Adjusted Score: 0.6257, Max Drawdown: 0.0761, Drawdown Penalty: 0.7959, Daily Avg Trades: 2.64, Trade Frequency Score: 0.9117, Avg Trade Duration (min): 503.00, Duration Score: 0.9556, Final Fitness: 0.0018
[2024-12-11 19:55:34] Strategy: GeneTrader_gen1_1733917998_2169, Timeframe: 5m, Generation: 1, Total Profit %: 0.1464, Profit Score: 0.0731, Win Rate: 0.8750, Win Rate Score: 0.4378, Sharpe Ratio: 22.9600, Sortino Ratio: 49.3400, Profit Factor: 13.1500, Risk-Adjusted Score: 0.9999, Max Drawdown: 0.0087, Drawdown Penalty: 0.9742, Daily Avg Trades: 1.14, Trade Frequency Score: 0.4985, Avg Trade Duration (min): 1549.00, Duration Score: 0.5154, Final Fitness: 0.0320
[2024-12-11 19:58:55] Strategy: GeneTrader_gen1_1733917844_3996, Timeframe: 5m, Generation: 1, Total Profit %: 0.0366, Profit Score: 0.0183, Win Rate: 0.9320, Win Rate Score: 0.5793, Sharpe Ratio: 3.4700, Sortino Ratio: 2.2500, Profit Factor: 1.1300, Risk-Adjusted Score: 0.7715, Max Drawdown: 0.2143, Drawdown Penalty: 0.5258, Daily Avg Trades: 6.29, Trade Frequency Score: 0.3779, Avg Trade Duration (min): 937.00, Duration Score: 0.9556, Final Fitness: 0.0106
[2024-12-11 20:00:17] Strategy: GeneTrader_gen1_1733918030_2617, Timeframe: 5m, Generation: 1, Total Profit %: 0.1018, Profit Score: 0.0509, Win Rate: 0.9270, Win Rate Score: 0.5671, Sharpe Ratio: 14.8800, Sortino Ratio: 13.4100, Profit Factor: 1.3900, Risk-Adjusted Score: 0.8866, Max Drawdown: 0.1917, Drawdown Penalty: 0.5626, Daily Avg Trades: 8.79, Trade Frequency Score: 0.0303, Avg Trade Duration (min): 468.00, Duration Score: 0.9406, Final Fitness: 0.0288
[2024-12-11 20:01:08] Strategy: GeneTrader_gen1_1733918335_8960, Timeframe: 5m, Generation: 1, Total Profit %: 0.2410, Profit Score: 0.1199, Win Rate: 0.9290, Win Rate Score: 0.5720, Sharpe Ratio: 15.6000, Sortino Ratio: 7.6700, Profit Factor: 3.6800, Risk-Adjusted Score: 0.9679, Max Drawdown: 0.0684, Drawdown Penalty: 0.8145, Daily Avg Trades: 2.00, Trade Frequency Score: 0.7548, Avg Trade Duration (min): 1184.00, Duration Score: 0.8125, Final Fitness: 0.0686
[2024-12-11 20:04:16] Strategy: GeneTrader_gen2_1733918468_4977, Timeframe: 5m, Generation: 2, Total Profit %: 0.0463, Profit Score: 0.0231, Win Rate: 0.8150, Win Rate Score: 0.2994, Sharpe Ratio: 5.3400, Sortino Ratio: 3.5100, Profit Factor: 1.5900, Risk-Adjusted Score: 0.8700, Max Drawdown: 0.0700, Drawdown Penalty: 0.8106, Daily Avg Trades: 1.93, Trade Frequency Score: 0.7348, Avg Trade Duration (min): 601.00, Duration Score: 0.9864, Final Fitness: 0.0069
[2024-12-11 20:04:16] Strategy: GeneTrader_gen2_1733918468_5167, Timeframe: 5m, Generation: 2, Total Profit %: 0.1261, Profit Score: 0.0630, Win Rate: 0.9000, Win Rate Score: 0.5000, Sharpe Ratio: 4.5500, Sortino Ratio: 2.3800, Profit Factor: 1.8000, Risk-Adjusted Score: 0.8313, Max Drawdown: 0.1228, Drawdown Penalty: 0.6918, Daily Avg Trades: 1.43, Trade Frequency Score: 0.5853, Avg Trade Duration (min): 556.00, Duration Score: 0.9744, Final Fitness: 0.0315
[2024-12-11 20:04:16] Strategy: GeneTrader_gen2_1733918468_4595, Timeframe: 5m, Generation: 2, Total Profit %: 0.0435, Profit Score: 0.0217, Win Rate: 0.8210, Win Rate Score: 0.3122, Sharpe Ratio: 6.4400, Sortino Ratio: 4.3200, Profit Factor: 1.6900, Risk-Adjusted Score: 0.8903, Max Drawdown: 0.0569, Drawdown Penalty: 0.8431, Daily Avg Trades: 2.00, Trade Frequency Score: 0.7548, Avg Trade Duration (min): 623.00, Duration Score: 0.9910, Final Fitness: 0.0068
[2024-12-11 20:04:30] Strategy: GeneTrader_gen2_1733918468_5919, Timeframe: 5m, Generation: 2, Total Profit %: 0.0096, Profit Score: 0.0048, Win Rate: 0.8060, Win Rate Score: 0.2809, Sharpe Ratio: 1.6100, Sortino Ratio: 1.1100, Profit Factor: 1.1200, Risk-Adjusted Score: 0.5398, Max Drawdown: 0.0759, Drawdown Penalty: 0.7964, Daily Avg Trades: 2.57, Trade Frequency Score: 0.8975, Avg Trade Duration (min): 519.00, Duration Score: 0.9618, Final Fitness: 0.0013
[2024-12-11 20:04:45] Strategy: GeneTrader_gen2_1733918468_4166, Timeframe: 5m, Generation: 2, Total Profit %: 0.0539, Profit Score: 0.0269, Win Rate: 0.8750, Win Rate Score: 0.4378, Sharpe Ratio: 3.0700, Sortino Ratio: 1.7600, Profit Factor: 1.6100, Risk-Adjusted Score: 0.7452, Max Drawdown: 0.0751, Drawdown Penalty: 0.7983, Daily Avg Trades: 1.14, Trade Frequency Score: 0.4985, Avg Trade Duration (min): 1546.00, Duration Score: 0.5179, Final Fitness: 0.0118
[2024-12-11 20:05:04] Strategy: GeneTrader_gen2_1733918468_1333, Timeframe: 5m, Generation: 2, Total Profit %: 0.0568, Profit Score: 0.0284, Win Rate: 0.8930, Win Rate Score: 0.4825, Sharpe Ratio: 3.7200, Sortino Ratio: 2.3500, Profit Factor: 1.4000, Risk-Adjusted Score: 0.7985, Max Drawdown: 0.1122, Drawdown Penalty: 0.7142, Daily Avg Trades: 2.00, Trade Frequency Score: 0.7548, Avg Trade Duration (min): 939.00, Duration Score: 0.9548, Final Fitness: 0.0137
[2024-12-11 20:07:27] Strategy: GeneTrader_gen2_1733918656_9559, Timeframe: 5m, Generation: 2, Total Profit %: 0.0111, Profit Score: 0.0055, Win Rate: 0.8110, Win Rate Score: 0.2911, Sharpe Ratio: 1.8800, Sortino Ratio: 1.2800, Profit Factor: 1.1300, Risk-Adjusted Score: 0.5920, Max Drawdown: 0.0762, Drawdown Penalty: 0.7956, Daily Avg Trades: 2.64, Trade Frequency Score: 0.9117, Avg Trade Duration (min): 508.00, Duration Score: 0.9576, Final Fitness: 0.0016
[2024-12-11 20:07:31] Strategy: GeneTrader_gen2_1733918670_6758, Timeframe: 5m, Generation: 2, Total Profit %: 0.1011, Profit Score: 0.0505, Win Rate: 0.8820, Win Rate Score: 0.4551, Sharpe Ratio: 3.4300, Sortino Ratio: 1.9500, Profit Factor: 1.6600, Risk-Adjusted Score: 0.7759, Max Drawdown: 0.1229, Drawdown Penalty: 0.6916, Daily Avg Trades: 1.21, Trade Frequency Score: 0.5192, Avg Trade Duration (min): 649.00, Duration Score: 0.9951, Final Fitness: 0.0230
[2024-12-11 20:07:50] Strategy: GeneTrader_gen2_1733918685_9661, Timeframe: 5m, Generation: 2, Total Profit %: 0.0171, Profit Score: 0.0085, Win Rate: 0.8240, Win Rate Score: 0.3186, Sharpe Ratio: 2.0700, Sortino Ratio: 1.3300, Profit Factor: 1.1700, Risk-Adjusted Score: 0.6173, Max Drawdown: 0.0913, Drawdown Penalty: 0.7604, Daily Avg Trades: 2.43, Trade Frequency Score: 0.8667, Avg Trade Duration (min): 513.00, Duration Score: 0.9595, Final Fitness: 0.0027
[2024-12-11 20:08:28] Strategy: GeneTrader_gen2_1733918704_5200, Timeframe: 5m, Generation: 2, Total Profit %: 0.1570, Profit Score: 0.0783, Win Rate: 0.9060, Win Rate Score: 0.5150, Sharpe Ratio: 10.1600, Sortino Ratio: 4.8000, Profit Factor: 2.4200, Risk-Adjusted Score: 0.9270, Max Drawdown: 0.0872, Drawdown Penalty: 0.7698, Daily Avg Trades: 2.29, Trade Frequency Score: 0.8328, Avg Trade Duration (min): 408.00, Duration Score: 0.9104, Final Fitness: 0.0403
[2024-12-11 20:10:58] Strategy: GeneTrader_gen2_1733918656_7070, Timeframe: 5m, Generation: 2, Total Profit %: 0.1087, Profit Score: 0.0543, Win Rate: 0.9380, Win Rate Score: 0.5939, Sharpe Ratio: 4.4300, Sortino Ratio: 10.9100, Profit Factor: 1.3000, Risk-Adjusted Score: 0.8722, Max Drawdown: 0.2483, Drawdown Penalty: 0.4748, Daily Avg Trades: 3.43, Trade Frequency Score: 0.9994, Avg Trade Duration (min): 989.00, Duration Score: 0.9326, Final Fitness: 0.0322
[2024-12-11 20:11:06] Strategy: GeneTrader_gen2_1733918851_3569, Timeframe: 5m, Generation: 2, Total Profit %: 0.0253, Profit Score: 0.0126, Win Rate: 0.8500, Win Rate Score: 0.3775, Sharpe Ratio: 2.0800, Sortino Ratio: 1.4900, Profit Factor: 1.2800, Risk-Adjusted Score: 0.6445, Max Drawdown: 0.0820, Drawdown Penalty: 0.7819, Daily Avg Trades: 1.43, Trade Frequency Score: 0.5853, Avg Trade Duration (min): 1279.00, Duration Score: 0.7398, Final Fitness: 0.0048
[2024-12-11 20:12:00] Strategy: GeneTrader_gen2_1733918908_6141, Timeframe: 5m, Generation: 2, Total Profit %: 0.1403, Profit Score: 0.0700, Win Rate: 0.9200, Win Rate Score: 0.5498, Sharpe Ratio: 8.6700, Sortino Ratio: 4.7900, Profit Factor: 2.2700, Risk-Adjusted Score: 0.9211, Max Drawdown: 0.0786, Drawdown Penalty: 0.7899, Daily Avg Trades: 1.79, Trade Frequency Score: 0.6938, Avg Trade Duration (min): 967.00, Duration Score: 0.9429, Final Fitness: 0.0385
[2024-12-11 20:12:25] Strategy: GeneTrader_gen2_1733918870_7347, Timeframe: 5m, Generation: 2, Total Profit %: 0.1165, Profit Score: 0.0582, Win Rate: 0.9290, Win Rate Score: 0.5720, Sharpe Ratio: 10.4800, Sortino Ratio: 8.2100, Profit Factor: 1.4900, Risk-Adjusted Score: 0.8917, Max Drawdown: 0.1760, Drawdown Penalty: 0.5898, Daily Avg Trades: 5.00, Trade Frequency Score: 0.7548, Avg Trade Duration (min): 322.00, Duration Score: 0.8583, Final Fitness: 0.0333
[2024-12-11 20:13:50] Strategy: GeneTrader_gen2_1733919058_7383, Timeframe: 5m, Generation: 2, Total Profit %: 0.0131, Profit Score: 0.0065, Win Rate: 0.7840, Win Rate Score: 0.2387, Sharpe Ratio: 2.1700, Sortino Ratio: 1.5100, Profit Factor: 1.1500, Risk-Adjusted Score: 0.6464, Max Drawdown: 0.0776, Drawdown Penalty: 0.7923, Daily Avg Trades: 2.64, Trade Frequency Score: 0.9117, Avg Trade Duration (min): 441.00, Duration Score: 0.9277, Final Fitness: 0.0016
[2024-12-11 20:14:20] Strategy: GeneTrader_gen2_1733919066_3833, Timeframe: 5m, Generation: 2, Total Profit %: 0.0928, Profit Score: 0.0464, Win Rate: 0.9200, Win Rate Score: 0.5498, Sharpe Ratio: 6.0000, Sortino Ratio: 3.2200, Profit Factor: 1.8600, Risk-Adjusted Score: 0.8775, Max Drawdown: 0.0798, Drawdown Penalty: 0.7871, Daily Avg Trades: 1.79, Trade Frequency Score: 0.6938, Avg Trade Duration (min): 943.00, Duration Score: 0.9532, Final Fitness: 0.0255
[2024-12-11 20:14:29] Strategy: GeneTrader_gen2_1733918656_9363, Timeframe: 5m, Generation: 2, Total Profit %: 0.1190, Profit Score: 0.0594, Win Rate: 0.9340, Win Rate Score: 0.5842, Sharpe Ratio: 10.2900, Sortino Ratio: 9.6900, Profit Factor: 1.3700, Risk-Adjusted Score: 0.8854, Max Drawdown: 0.2218, Drawdown Penalty: 0.5141, Daily Avg Trades: 6.50, Trade Frequency Score: 0.3247, Avg Trade Duration (min): 888.00, Duration Score: 0.9731, Final Fitness: 0.0347
[2024-12-11 20:15:24] Strategy: GeneTrader_gen2_1733919120_7908, Timeframe: 5m, Generation: 2, Total Profit %: -0.0205, Profit Score: -0.0102, Win Rate: 0.8500, Win Rate Score: 0.3775, Sharpe Ratio: 0.0000, Sortino Ratio: 0.0000, Profit Factor: 0.8500, Risk-Adjusted Score: 0.0552, Max Drawdown: 0.1223, Drawdown Penalty: 0.6929, Daily Avg Trades: 1.43, Trade Frequency Score: 0.5853, Avg Trade Duration (min): 1279.00, Duration Score: 0.7398, Final Fitness: -0.0039
[2024-12-11 20:16:37] Strategy: GeneTrader_gen2_1733919230_4307, Timeframe: 5m, Generation: 2, Total Profit %: 0.1854, Profit Score: 0.0924, Win Rate: 0.9200, Win Rate Score: 0.5498, Sharpe Ratio: 7.1500, Sortino Ratio: 3.4200, Profit Factor: 2.1500, Risk-Adjusted Score: 0.8970, Max Drawdown: 0.1196, Drawdown Penalty: 0.6985, Daily Avg Trades: 1.79, Trade Frequency Score: 0.6938, Avg Trade Duration (min): 575.00, Duration Score: 0.9799, Final Fitness: 0.0508
[2024-12-11 20:16:41] Strategy: GeneTrader_gen2_1733918847_5134, Timeframe: 5m, Generation: 2, Total Profit %: 0.1176, Profit Score: 0.0587, Win Rate: 0.9240, Win Rate Score: 0.5597, Sharpe Ratio: 18.6500, Sortino Ratio: 14.4400, Profit Factor: 1.5200, Risk-Adjusted Score: 0.8935, Max Drawdown: 0.1688, Drawdown Penalty: 0.6027, Daily Avg Trades: 8.50, Trade Frequency Score: 0.0439, Avg Trade Duration (min): 485.00, Duration Score: 0.9481, Final Fitness: 0.0329
