[2024-12-23 01:24:49] Strategy: GeneTrader_gen1_1734888146_8698, Timeframe: 5m, Generation: 1, Total Profit %: 0.6043, Profit Score: 0.2933, Win Rate: 0.9790, Win Rate Score: 0.6878, Sharpe Ratio: 30.8000, Sortino Ratio: 35.4800, Profit Factor: 8.6300, Risk-Adjusted Score: 0.9987, Max Drawdown: 0.0470, Drawdown Penalty: 0.8685, Daily Avg Trades: 2.76, Trade Frequency Score: 0.9338, Avg Trade Duration (min): 417.00, Duration Score: 0.9153, Final Fitness: 0.2017
[2024-12-23 01:28:24] Strategy: GeneTrader_gen1_1734888355_6364, Timeframe: 5m, Generation: 1, Total Profit %: 1.0006, Profit Score: 0.4624, Win Rate: 1.0000, Win Rate Score: 0.7311, Sharpe Ratio: 23.4200, Sortino Ratio: 0.0000, Profit Factor: 0.0000, Risk-Adjusted Score: 0.4000, Max Drawdown: 0.0000, Drawdown Penalty: 1.0000, Daily Avg Trades: 1.59, Trade Frequency Score: 0.6338, Avg Trade Duration (min): 606.00, Duration Score: 0.9875, Final Fitness: 0.3380
[2024-12-23 01:28:50] Strategy: GeneTrader_gen1_1734888338_9510, Timeframe: 5m, Generation: 1, Total Profit %: 0.7062, Profit Score: 0.3391, Win Rate: 0.9900, Win Rate Score: 0.7109, Sharpe Ratio: 47.7700, Sortino Ratio: 0.0000, Profit Factor: 77.8400, Risk-Adjusted Score: 0.6000, Max Drawdown: 0.0054, Drawdown Penalty: 0.9839, Daily Avg Trades: 2.91, Trade Frequency Score: 0.9574, Avg Trade Duration (min): 483.00, Duration Score: 0.9473, Final Fitness: 0.2411
[2024-12-23 01:30:22] Strategy: GeneTrader_gen1_1734888441_7370, Timeframe: 5m, Generation: 1, Total Profit %: 0.2547, Profit Score: 0.1267, Win Rate: 0.9600, Win Rate Score: 0.6457, Sharpe Ratio: 5.8000, Sortino Ratio: 4.9400, Profit Factor: 2.3000, Risk-Adjusted Score: 0.9209, Max Drawdown: 0.1349, Drawdown Penalty: 0.6672, Daily Avg Trades: 1.47, Trade Frequency Score: 0.5974, Avg Trade Duration (min): 728.00, Duration Score: 0.9999, Final Fitness: 0.0818
[2024-12-23 01:30:30] Strategy: GeneTrader_gen1_1734888461_3965, Timeframe: 5m, Generation: 1, Total Profit %: 0.5603, Profit Score: 0.2730, Win Rate: 1.0000, Win Rate Score: 0.7311, Sharpe Ratio: 18.8100, Sortino Ratio: 0.0000, Profit Factor: 0.0000, Risk-Adjusted Score: 0.4000, Max Drawdown: 0.0000, Drawdown Penalty: 1.0000, Daily Avg Trades: 1.06, Trade Frequency Score: 0.4751, Avg Trade Duration (min): 1127.00, Duration Score: 0.8523, Final Fitness: 0.1996
[2024-12-23 01:30:34] Strategy: GeneTrader_gen1_1734888477_2630, Timeframe: 5m, Generation: 1, Total Profit %: -0.1678, Profit Score: -0.0837, Win Rate: 0.8500, Win Rate Score: 0.3775, Sharpe Ratio: 0.0000, Sortino Ratio: 0.0000, Profit Factor: 0.9200, Risk-Adjusted Score: 0.0595, Max Drawdown: 0.3825, Drawdown Penalty: 0.3174, Daily Avg Trades: 5.68, Trade Frequency Score: 0.5521, Avg Trade Duration (min): 227.00, Duration Score: 0.7910, Final Fitness: -0.0316
[2024-12-23 01:31:23] Strategy: GeneTrader_gen1_1734888310_4959, Timeframe: 5m, Generation: 1, Total Profit %: -0.2922, Profit Score: -0.1451, Win Rate: 0.9900, Win Rate Score: 0.7109, Sharpe Ratio: 0.0000, Sortino Ratio: 0.0000, Profit Factor: 0.3800, Risk-Adjusted Score: 0.0252, Max Drawdown: 0.3989, Drawdown Penalty: 0.3022, Daily Avg Trades: 3.00, Trade Frequency Score: 0.9692, Avg Trade Duration (min): 984.00, Duration Score: 0.9350, Final Fitness: -0.1031
[2024-12-23 01:31:37] Strategy: GeneTrader_gen1_1734888504_6625, Timeframe: 5m, Generation: 1, Total Profit %: -0.1937, Profit Score: -0.0965, Win Rate: 0.9630, Win Rate Score: 0.6525, Sharpe Ratio: 0.0000, Sortino Ratio: 0.0000, Profit Factor: 0.6900, Risk-Adjusted Score: 0.0452, Max Drawdown: 0.3863, Drawdown Penalty: 0.3138, Daily Avg Trades: 2.41, Trade Frequency Score: 0.8620, Avg Trade Duration (min): 371.00, Duration Score: 0.8892, Final Fitness: -0.0630
[2024-12-23 01:31:54] Strategy: GeneTrader_gen1_1734888407_5697, Timeframe: 5m, Generation: 1, Total Profit %: -0.0461, Profit Score: -0.0230, Win Rate: 0.9380, Win Rate Score: 0.5939, Sharpe Ratio: 0.0000, Sortino Ratio: 0.0000, Profit Factor: 0.9400, Risk-Adjusted Score: 0.0607, Max Drawdown: 0.3419, Drawdown Penalty: 0.3585, Daily Avg Trades: 4.76, Trade Frequency Score: 0.8200, Avg Trade Duration (min): 705.00, Duration Score: 0.9998, Final Fitness: -0.0137
[2024-12-23 01:32:36] Strategy: GeneTrader_gen1_1734888296_3260, Timeframe: 5m, Generation: 1, Total Profit %: -0.0485, Profit Score: -0.0242, Win Rate: 0.9660, Win Rate Score: 0.6593, Sharpe Ratio: 0.0000, Sortino Ratio: 0.0000, Profit Factor: 0.8600, Risk-Adjusted Score: 0.0558, Max Drawdown: 0.2721, Drawdown Penalty: 0.4421, Daily Avg Trades: 3.41, Trade Frequency Score: 0.9990, Avg Trade Duration (min): 1147.00, Duration Score: 0.8387, Final Fitness: -0.0160
[2024-12-23 01:33:14] Strategy: GeneTrader_gen1_1734888630_9288, Timeframe: 5m, Generation: 1, Total Profit %: 0.6081, Profit Score: 0.2950, Win Rate: 1.0000, Win Rate Score: 0.7311, Sharpe Ratio: 16.3000, Sortino Ratio: 0.0000, Profit Factor: 0.0000, Risk-Adjusted Score: 0.4000, Max Drawdown: 0.0000, Drawdown Penalty: 1.0000, Daily Avg Trades: 1.03, Trade Frequency Score: 0.4664, Avg Trade Duration (min): 1155.00, Duration Score: 0.8332, Final Fitness: 0.2157
[2024-12-23 01:33:21] Strategy: GeneTrader_gen1_1734888697_5885, Timeframe: 5m, Generation: 1, Total Profit %: 0.1248, Profit Score: 0.0623, Win Rate: 0.8660, Win Rate Score: 0.4158, Sharpe Ratio: 4.6800, Sortino Ratio: 3.3300, Profit Factor: 1.2200, Risk-Adjusted Score: 0.8421, Max Drawdown: 0.1975, Drawdown Penalty: 0.5529, Daily Avg Trades: 4.18, Trade Frequency Score: 0.9438, Avg Trade Duration (min): 102.00, Duration Score: 0.6919, Final Fitness: 0.0259
[2024-12-23 01:33:24] Strategy: GeneTrader_gen1_1734888622_1493, Timeframe: 5m, Generation: 1, Total Profit %: 0.2944, Profit Score: 0.1461, Win Rate: 0.9170, Win Rate Score: 0.5424, Sharpe Ratio: 2.5700, Sortino Ratio: 5.1300, Profit Factor: 1.8500, Risk-Adjusted Score: 0.8482, Max Drawdown: 0.2113, Drawdown Penalty: 0.5305, Daily Avg Trades: 0.71, Trade Frequency Score: 0.3779, Avg Trade Duration (min): 1571.00, Duration Score: 0.4973, Final Fitness: 0.0793
[2024-12-23 01:34:41] Strategy: GeneTrader_gen1_1734888634_3678, Timeframe: 5m, Generation: 1, Total Profit %: 0.0934, Profit Score: 0.0467, Win Rate: 0.9480, Win Rate Score: 0.6177, Sharpe Ratio: 1.6300, Sortino Ratio: 0.4300, Profit Factor: 1.2300, Risk-Adjusted Score: 0.4313, Max Drawdown: 0.2365, Drawdown Penalty: 0.4919, Daily Avg Trades: 3.38, Trade Frequency Score: 0.9982, Avg Trade Duration (min): 411.00, Duration Score: 0.9120, Final Fitness: 0.0288
[2024-12-23 01:34:44] Strategy: GeneTrader_gen1_1734888714_5732, Timeframe: 5m, Generation: 1, Total Profit %: 0.2013, Profit Score: 0.1003, Win Rate: 0.9710, Win Rate Score: 0.6704, Sharpe Ratio: 2.6100, Sortino Ratio: 0.0000, Profit Factor: 1.8700, Risk-Adjusted Score: 0.4559, Max Drawdown: 0.1609, Drawdown Penalty: 0.6171, Daily Avg Trades: 1.03, Trade Frequency Score: 0.4664, Avg Trade Duration (min): 1027.00, Duration Score: 0.9131, Final Fitness: 0.0672
[2024-12-23 01:35:11] Strategy: GeneTrader_gen1_1734888530_9450, Timeframe: 5m, Generation: 1, Total Profit %: -0.1555, Profit Score: -0.0776, Win Rate: 0.9890, Win Rate Score: 0.7089, Sharpe Ratio: 0.0000, Sortino Ratio: 0.0000, Profit Factor: 0.7500, Risk-Adjusted Score: 0.0490, Max Drawdown: 0.4281, Drawdown Penalty: 0.2768, Daily Avg Trades: 5.59, Trade Frequency Score: 0.5793, Avg Trade Duration (min): 491.00, Duration Score: 0.9507, Final Fitness: -0.0550
[2024-12-23 01:35:12] Strategy: GeneTrader_gen1_1734888683_5141, Timeframe: 5m, Generation: 1, Total Profit %: -0.3140, Profit Score: -0.1557, Win Rate: 0.9840, Win Rate Score: 0.6985, Sharpe Ratio: 0.0000, Sortino Ratio: 0.0000, Profit Factor: 0.5600, Risk-Adjusted Score: 0.0369, Max Drawdown: 0.5098, Drawdown Penalty: 0.2167, Daily Avg Trades: 1.79, Trade Frequency Score: 0.6938, Avg Trade Duration (min): 626.00, Duration Score: 0.9915, Final Fitness: -0.1088
[2024-12-23 01:35:32] Strategy: GeneTrader_gen1_1734888756_5095, Timeframe: 5m, Generation: 1, Total Profit %: 0.3829, Profit Score: 0.1891, Win Rate: 0.9330, Win Rate Score: 0.5818, Sharpe Ratio: 3.8600, Sortino Ratio: 2.5700, Profit Factor: 1.3100, Risk-Adjusted Score: 0.8088, Max Drawdown: 0.2211, Drawdown Penalty: 0.5151, Daily Avg Trades: 3.09, Trade Frequency Score: 0.9792, Avg Trade Duration (min): 476.00, Duration Score: 0.9442, Final Fitness: 0.1100
[2024-12-23 01:35:33] Strategy: GeneTrader_gen1_1734888794_5540, Timeframe: 5m, Generation: 1, Total Profit %: 0.8072, Profit Score: 0.3830, Win Rate: 0.9840, Win Rate Score: 0.6985, Sharpe Ratio: 18.9000, Sortino Ratio: 10.6100, Profit Factor: 3.6600, Risk-Adjusted Score: 0.9679, Max Drawdown: 0.1560, Drawdown Penalty: 0.6263, Daily Avg Trades: 3.59, Trade Frequency Score: 0.9990, Avg Trade Duration (min): 301.00, Duration Score: 0.8442, Final Fitness: 0.2675
[2024-12-23 01:36:04] Strategy: GeneTrader_gen1_1734888804_7971, Timeframe: 5m, Generation: 1, Total Profit %: 0.1983, Profit Score: 0.0988, Win Rate: 1.0000, Win Rate Score: 0.7311, Sharpe Ratio: 24.3600, Sortino Ratio: 0.0000, Profit Factor: 0.0000, Risk-Adjusted Score: 0.4000, Max Drawdown: 0.0000, Drawdown Penalty: 1.0000, Daily Avg Trades: 1.41, Trade Frequency Score: 0.5793, Avg Trade Duration (min): 1064.00, Duration Score: 0.8921, Final Fitness: 0.0722
[2024-12-23 01:36:15] Strategy: GeneTrader_gen1_1734888881_8676, Timeframe: 5m, Generation: 1, Total Profit %: 1.2517, Profit Score: 0.5552, Win Rate: 1.0000, Win Rate Score: 0.7311, Sharpe Ratio: 45.8000, Sortino Ratio: 0.0000, Profit Factor: 0.0000, Risk-Adjusted Score: 0.4000, Max Drawdown: 0.0000, Drawdown Penalty: 1.0000, Daily Avg Trades: 2.47, Trade Frequency Score: 0.8758, Avg Trade Duration (min): 479.00, Duration Score: 0.9455, Final Fitness: 0.4059
[2024-12-23 01:37:29] Strategy: GeneTrader_gen1_1734888801_8648, Timeframe: 5m, Generation: 1, Total Profit %: 0.0240, Profit Score: 0.0120, Win Rate: 0.8770, Win Rate Score: 0.4428, Sharpe Ratio: 0.9100, Sortino Ratio: 0.6500, Profit Factor: 1.0100, Risk-Adjusted Score: 0.3609, Max Drawdown: 0.4398, Drawdown Penalty: 0.2673, Daily Avg Trades: 13.18, Trade Frequency Score: 0.0000, Avg Trade Duration (min): 420.00, Duration Score: 0.9169, Final Fitness: 0.0053
[2024-12-23 01:39:07] Strategy: GeneTrader_gen2_1734889049_8812, Timeframe: 5m, Generation: 2, Total Profit %: 0.1152, Profit Score: 0.0575, Win Rate: 0.9410, Win Rate Score: 0.6011, Sharpe Ratio: 3.0100, Sortino Ratio: 1.4400, Profit Factor: 1.2400, Risk-Adjusted Score: 0.6874, Max Drawdown: 0.1305, Drawdown Penalty: 0.6760, Daily Avg Trades: 3.50, Trade Frequency Score: 1.0000, Avg Trade Duration (min): 112.00, Duration Score: 0.7001, Final Fitness: 0.0346
[2024-12-23 01:40:09] Strategy: GeneTrader_gen2_1734889049_7359, Timeframe: 5m, Generation: 2, Total Profit %: 1.3066, Profit Score: 0.5739, Win Rate: 0.9890, Win Rate Score: 0.7089, Sharpe Ratio: 43.0800, Sortino Ratio: 0.0000, Profit Factor: 29.6200, Risk-Adjusted Score: 0.6000, Max Drawdown: 0.0194, Drawdown Penalty: 0.9435, Daily Avg Trades: 2.68, Trade Frequency Score: 0.9194, Avg Trade Duration (min): 471.00, Duration Score: 0.9420, Final Fitness: 0.4068
[2024-12-23 01:40:10] Strategy: GeneTrader_gen2_1734889049_9551, Timeframe: 5m, Generation: 2, Total Profit %: 0.2172, Profit Score: 0.1082, Win Rate: 0.9740, Win Rate Score: 0.6770, Sharpe Ratio: 2.3200, Sortino Ratio: 0.0000, Profit Factor: 1.7100, Risk-Adjusted Score: 0.4315, Max Drawdown: 0.2002, Drawdown Penalty: 0.5485, Daily Avg Trades: 1.15, Trade Frequency Score: 0.5014, Avg Trade Duration (min): 889.00, Duration Score: 0.9728, Final Fitness: 0.0732
[2024-12-23 01:40:13] Strategy: GeneTrader_gen2_1734889049_7639, Timeframe: 5m, Generation: 2, Total Profit %: 0.2890, Profit Score: 0.1435, Win Rate: 0.9820, Win Rate Score: 0.6942, Sharpe Ratio: 2.1700, Sortino Ratio: 0.0000, Profit Factor: 1.5400, Risk-Adjusted Score: 0.4125, Max Drawdown: 0.2919, Drawdown Penalty: 0.4166, Daily Avg Trades: 1.62, Trade Frequency Score: 0.6429, Avg Trade Duration (min): 423.00, Duration Score: 0.9184, Final Fitness: 0.0996
[2024-12-23 01:40:30] Strategy: GeneTrader_gen2_1734889049_5062, Timeframe: 5m, Generation: 2, Total Profit %: 0.4837, Profit Score: 0.2372, Win Rate: 0.9780, Win Rate Score: 0.6857, Sharpe Ratio: 16.9400, Sortino Ratio: 23.6000, Profit Factor: 3.8500, Risk-Adjusted Score: 0.9715, Max Drawdown: 0.1026, Drawdown Penalty: 0.7351, Daily Avg Trades: 2.71, Trade Frequency Score: 0.9250, Avg Trade Duration (min): 517.00, Duration Score: 0.9610, Final Fitness: 0.1627
[2024-12-23 01:42:39] Strategy: GeneTrader_gen2_1734889049_4766, Timeframe: 5m, Generation: 2, Total Profit %: -0.0670, Profit Score: -0.0335, Win Rate: 0.9820, Win Rate Score: 0.6942, Sharpe Ratio: 0.0000, Sortino Ratio: 0.0000, Profit Factor: 0.8900, Risk-Adjusted Score: 0.0577, Max Drawdown: 0.3867, Drawdown Penalty: 0.3135, Daily Avg Trades: 3.29, Trade Frequency Score: 0.9945, Avg Trade Duration (min): 884.00, Duration Score: 0.9744, Final Fitness: -0.0232
[2024-12-23 01:42:52] Strategy: GeneTrader_gen2_1734889213_7340, Timeframe: 5m, Generation: 2, Total Profit %: 1.2164, Profit Score: 0.5429, Win Rate: 1.0000, Win Rate Score: 0.7311, Sharpe Ratio: 45.9100, Sortino Ratio: 0.0000, Profit Factor: 0.0000, Risk-Adjusted Score: 0.4000, Max Drawdown: 0.0000, Drawdown Penalty: 1.0000, Daily Avg Trades: 2.26, Trade Frequency Score: 0.8251, Avg Trade Duration (min): 538.00, Duration Score: 0.9686, Final Fitness: 0.3969
[2024-12-23 01:43:12] Strategy: GeneTrader_gen2_1734889147_9448, Timeframe: 5m, Generation: 2, Total Profit %: -0.2772, Profit Score: -0.1377, Win Rate: 0.9920, Win Rate Score: 0.7150, Sharpe Ratio: 0.0000, Sortino Ratio: 0.0000, Profit Factor: 0.6200, Risk-Adjusted Score: 0.0408, Max Drawdown: 0.5045, Drawdown Penalty: 0.2201, Daily Avg Trades: 3.56, Trade Frequency Score: 0.9996, Avg Trade Duration (min): 339.00, Duration Score: 0.8694, Final Fitness: -0.0985
[2024-12-23 01:43:15] Strategy: GeneTrader_gen2_1734889210_3535, Timeframe: 5m, Generation: 2, Total Profit %: 0.5461, Profit Score: 0.2665, Win Rate: 0.9690, Win Rate Score: 0.6660, Sharpe Ratio: 21.6000, Sortino Ratio: 10.8300, Profit Factor: 4.3800, Risk-Adjusted Score: 0.9795, Max Drawdown: 0.0947, Drawdown Penalty: 0.7527, Daily Avg Trades: 2.88, Trade Frequency Score: 0.9531, Avg Trade Duration (min): 391.00, Duration Score: 0.9009, Final Fitness: 0.1775
[2024-12-23 01:43:24] Strategy: GeneTrader_gen2_1734889209_2606, Timeframe: 5m, Generation: 2, Total Profit %: 0.1462, Profit Score: 0.0730, Win Rate: 0.9120, Win Rate Score: 0.5300, Sharpe Ratio: 4.3100, Sortino Ratio: 2.2700, Profit Factor: 1.2200, Risk-Adjusted Score: 0.7916, Max Drawdown: 0.1790, Drawdown Penalty: 0.5845, Daily Avg Trades: 4.71, Trade Frequency Score: 0.8328, Avg Trade Duration (min): 323.00, Duration Score: 0.8590, Final Fitness: 0.0387
[2024-12-23 01:43:25] Strategy: GeneTrader_gen2_1734889230_4298, Timeframe: 5m, Generation: 2, Total Profit %: -0.2625, Profit Score: -0.1305, Win Rate: 0.9320, Win Rate Score: 0.5793, Sharpe Ratio: 0.0000, Sortino Ratio: 0.0000, Profit Factor: 0.7200, Risk-Adjusted Score: 0.0471, Max Drawdown: 0.4844, Drawdown Penalty: 0.2338, Daily Avg Trades: 2.59, Trade Frequency Score: 0.9017, Avg Trade Duration (min): 371.00, Duration Score: 0.8892, Final Fitness: -0.0756
[2024-12-23 01:43:32] Strategy: GeneTrader_gen2_1734889049_1711, Timeframe: 5m, Generation: 2, Total Profit %: 0.0244, Profit Score: 0.0122, Win Rate: 0.9750, Win Rate Score: 0.6792, Sharpe Ratio: 0.3600, Sortino Ratio: 0.1300, Profit Factor: 1.0600, Risk-Adjusted Score: 0.1651, Max Drawdown: 0.2846, Drawdown Penalty: 0.4258, Daily Avg Trades: 2.38, Trade Frequency Score: 0.8549, Avg Trade Duration (min): 1126.00, Duration Score: 0.8530, Final Fitness: 0.0083
[2024-12-23 01:45:07] Strategy: GeneTrader_gen2_1734889360_1632, Timeframe: 5m, Generation: 2, Total Profit %: 1.3925, Profit Score: 0.6020, Win Rate: 1.0000, Win Rate Score: 0.7311, Sharpe Ratio: 51.3500, Sortino Ratio: 0.0000, Profit Factor: 0.0000, Risk-Adjusted Score: 0.4000, Max Drawdown: 0.0000, Drawdown Penalty: 1.0000, Daily Avg Trades: 2.68, Trade Frequency Score: 0.9194, Avg Trade Duration (min): 396.00, Duration Score: 0.9037, Final Fitness: 0.4401
[2024-12-23 01:45:12] Strategy: GeneTrader_gen2_1734889372_2597, Timeframe: 5m, Generation: 2, Total Profit %: 0.2871, Profit Score: 0.1426, Win Rate: 0.9570, Win Rate Score: 0.6388, Sharpe Ratio: 8.1700, Sortino Ratio: 2.6500, Profit Factor: 1.5400, Risk-Adjusted Score: 0.8415, Max Drawdown: 0.1910, Drawdown Penalty: 0.5638, Daily Avg Trades: 5.50, Trade Frequency Score: 0.6065, Avg Trade Duration (min): 173.00, Duration Score: 0.7493, Final Fitness: 0.0911
[2024-12-23 01:46:12] Strategy: GeneTrader_gen2_1734889395_7390, Timeframe: 5m, Generation: 2, Total Profit %: 0.3401, Profit Score: 0.1684, Win Rate: 0.9710, Win Rate Score: 0.6704, Sharpe Ratio: 5.6700, Sortino Ratio: 0.0000, Profit Factor: 3.2400, Risk-Adjusted Score: 0.5559, Max Drawdown: 0.1019, Drawdown Penalty: 0.7366, Daily Avg Trades: 1.00, Trade Frequency Score: 0.4578, Avg Trade Duration (min): 1163.00, Duration Score: 0.8276, Final Fitness: 0.1129
[2024-12-23 01:46:13] Strategy: GeneTrader_gen2_1734889405_9303, Timeframe: 5m, Generation: 2, Total Profit %: 0.8012, Profit Score: 0.3805, Win Rate: 1.0000, Win Rate Score: 0.7311, Sharpe Ratio: 37.5000, Sortino Ratio: 0.0000, Profit Factor: 0.0000, Risk-Adjusted Score: 0.4000, Max Drawdown: 0.0000, Drawdown Penalty: 1.0000, Daily Avg Trades: 2.74, Trade Frequency Score: 0.9303, Avg Trade Duration (min): 403.00, Duration Score: 0.9076, Final Fitness: 0.2781
[2024-12-23 01:46:19] Strategy: GeneTrader_gen2_1734889392_7078, Timeframe: 5m, Generation: 2, Total Profit %: 0.3532, Profit Score: 0.1748, Win Rate: 1.0000, Win Rate Score: 0.7311, Sharpe Ratio: 22.5800, Sortino Ratio: 0.0000, Profit Factor: 0.0000, Risk-Adjusted Score: 0.4000, Max Drawdown: 0.0000, Drawdown Penalty: 1.0000, Daily Avg Trades: 1.35, Trade Frequency Score: 0.5611, Avg Trade Duration (min): 991.00, Duration Score: 0.9316, Final Fitness: 0.1278
[2024-12-23 01:46:23] Strategy: GeneTrader_gen2_1734889049_3722, Timeframe: 5m, Generation: 2, Total Profit %: 0.1510, Profit Score: 0.0754, Win Rate: 0.9860, Win Rate Score: 0.7027, Sharpe Ratio: 3.9200, Sortino Ratio: 0.7000, Profit Factor: 1.2800, Risk-Adjusted Score: 0.5995, Max Drawdown: 0.3198, Drawdown Penalty: 0.3831, Daily Avg Trades: 8.62, Trade Frequency Score: 0.0377, Avg Trade Duration (min): 592.00, Duration Score: 0.9843, Final Fitness: 0.0530
