[2024-09-25 20:40:08] Strategy: GeneTrader_gen7_1727267971_1764, Generation: 7, total_profit_usdt: 25.278, total_profit_percent: 0.4213, win_rate: 0.84, max_drawdown: 0.0894, avg_profit: 0.56, avg_trade_duration: 31, total_trades: 131.0, sharpe_ratio: 6.63, daily_avg_trades: 2.08, fitness: 1096.938962939798
[2024-09-25 20:40:08] Strategy: GeneTrader_gen7_1727267971_5361, Generation: 7, total_profit_usdt: 25.278, total_profit_percent: 0.4213, win_rate: 0.84, max_drawdown: 0.0894, avg_profit: 0.56, avg_trade_duration: 31, total_trades: 131.0, sharpe_ratio: 6.63, daily_avg_trades: 2.08, fitness: 1096.938962939798
[2024-09-25 20:40:10] Strategy: GeneTrader_gen7_1727267977_9547, Generation: 7, total_profit_usdt: 25.278, total_profit_percent: 0.4213, win_rate: 0.84, max_drawdown: 0.0894, avg_profit: 0.56, avg_trade_duration: 31, total_trades: 131.0, sharpe_ratio: 6.63, daily_avg_trades: 2.08, fitness: 1096.938962939798
[2024-09-25 20:40:46] Strategy: GeneTrader_gen8_1727268010_2754, Generation: 8, total_profit_usdt: 25.278, total_profit_percent: 0.4213, win_rate: 0.84, max_drawdown: 0.0894, avg_profit: 0.56, avg_trade_duration: 31, total_trades: 131.0, sharpe_ratio: 6.63, daily_avg_trades: 2.08, fitness: 1096.938962939798
[2024-09-25 20:40:46] Strategy: GeneTrader_gen8_1727268010_9393, Generation: 8, total_profit_usdt: 24.478, total_profit_percent: 0.408, win_rate: 0.853, max_drawdown: 0.1024, avg_profit: 0.56, avg_trade_duration: 33, total_trades: 129.0, sharpe_ratio: 5.62, daily_avg_trades: 2.05, fitness: 1414.106867095157
[2024-09-25 20:40:46] Strategy: GeneTrader_gen8_1727268010_5750, Generation: 8, total_profit_usdt: 24.478, total_profit_percent: 0.408, win_rate: 0.853, max_drawdown: 0.1024, avg_profit: 0.56, avg_trade_duration: 33, total_trades: 129.0, sharpe_ratio: 5.62, daily_avg_trades: 2.05, fitness: 1414.106867095157
[2024-09-25 20:41:03] Strategy: GeneTrader_gen8_1727268010_1822, Generation: 8, total_profit_usdt: -54.233, total_profit_percent: -0.9039, win_rate: 0.6729999999999999, max_drawdown: 0.9044, avg_profit: -0.2, avg_trade_duration: 43, total_trades: 2318.0, sharpe_ratio: 0, daily_avg_trades: 36.79, fitness: 19.062018359377763
[2024-09-25 20:41:22] Strategy: GeneTrader_gen8_1727268046_1541, Generation: 8, total_profit_usdt: 25.278, total_profit_percent: 0.4213, win_rate: 0.84, max_drawdown: 0.0894, avg_profit: 0.56, avg_trade_duration: 31, total_trades: 131.0, sharpe_ratio: 6.63, daily_avg_trades: 2.08, fitness: 1096.938962939798
[2024-09-25 20:41:22] Strategy: GeneTrader_gen8_1727268046_8537, Generation: 8, total_profit_usdt: 25.54, total_profit_percent: 0.4257, win_rate: 0.838, max_drawdown: 0.09699999999999999, avg_profit: 0.57, avg_trade_duration: 38, total_trades: 130.0, sharpe_ratio: 6.63, daily_avg_trades: 2.06, fitness: 1056.0261147514511
[2024-09-25 20:41:23] Strategy: GeneTrader_gen8_1727268046_9967, Generation: 8, total_profit_usdt: 26.354, total_profit_percent: 0.43920000000000003, win_rate: 0.86, max_drawdown: 0.1025, avg_profit: 0.59, avg_trade_duration: 34, total_trades: 129.0, sharpe_ratio: 5.91, daily_avg_trades: 2.05, fitness: 1649.7179911282
[2024-09-25 20:41:37] Strategy: GeneTrader_gen8_1727268063_9002, Generation: 8, total_profit_usdt: 26.354, total_profit_percent: 0.43920000000000003, win_rate: 0.86, max_drawdown: 0.1025, avg_profit: 0.59, avg_trade_duration: 34, total_trades: 129.0, sharpe_ratio: 5.91, daily_avg_trades: 2.05, fitness: 1649.7179911282
[2024-09-25 20:41:58] Strategy: GeneTrader_gen8_1727268083_1614, Generation: 8, total_profit_usdt: 25.278, total_profit_percent: 0.4213, win_rate: 0.84, max_drawdown: 0.0894, avg_profit: 0.56, avg_trade_duration: 31, total_trades: 131.0, sharpe_ratio: 6.63, daily_avg_trades: 2.08, fitness: 1096.938962939798
[2024-09-25 20:41:58] Strategy: GeneTrader_gen8_1727268082_8839, Generation: 8, total_profit_usdt: 25.278, total_profit_percent: 0.4213, win_rate: 0.84, max_drawdown: 0.0894, avg_profit: 0.56, avg_trade_duration: 31, total_trades: 131.0, sharpe_ratio: 6.63, daily_avg_trades: 2.08, fitness: 1096.938962939798
[2024-09-25 20:41:58] Strategy: GeneTrader_gen8_1727268082_4717, Generation: 8, total_profit_usdt: 24.878, total_profit_percent: 0.4146, win_rate: 0.838, max_drawdown: 0.0894, avg_profit: 0.56, avg_trade_duration: 31, total_trades: 130.0, sharpe_ratio: 6.51, daily_avg_trades: 2.06, fitness: 1050.7355662878178
[2024-09-25 20:42:05] Strategy: GeneTrader_gen8_1727268097_1330, Generation: 8, total_profit_usdt: 23.866, total_profit_percent: 0.3978, win_rate: 0.8370000000000001, max_drawdown: 0.0894, avg_profit: 0.54, avg_trade_duration: 32, total_trades: 129.0, sharpe_ratio: 6.27, daily_avg_trades: 2.05, fitness: 1022.1056176714995
[2024-09-25 20:42:40] Strategy: GeneTrader_gen9_1727268125_5469, Generation: 9, total_profit_usdt: 26.354, total_profit_percent: 0.43920000000000003, win_rate: 0.86, max_drawdown: 0.1025, avg_profit: 0.59, avg_trade_duration: 34, total_trades: 129.0, sharpe_ratio: 5.91, daily_avg_trades: 2.05, fitness: 1649.7179911282
[2024-09-25 20:42:40] Strategy: GeneTrader_gen9_1727268125_4131, Generation: 9, total_profit_usdt: 26.354, total_profit_percent: 0.43920000000000003, win_rate: 0.86, max_drawdown: 0.1025, avg_profit: 0.59, avg_trade_duration: 34, total_trades: 129.0, sharpe_ratio: 5.91, daily_avg_trades: 2.05, fitness: 1649.7179911282
[2024-09-25 20:42:41] Strategy: GeneTrader_gen9_1727268125_8012, Generation: 9, total_profit_usdt: 26.354, total_profit_percent: 0.43920000000000003, win_rate: 0.86, max_drawdown: 0.1025, avg_profit: 0.59, avg_trade_duration: 34, total_trades: 129.0, sharpe_ratio: 5.91, daily_avg_trades: 2.05, fitness: 1649.7179911282
[2024-09-25 20:42:56] Strategy: GeneTrader_gen9_1727268125_1985, Generation: 9, total_profit_usdt: -54.331, total_profit_percent: -0.9055, win_rate: 0.7190000000000001, max_drawdown: 0.9063, avg_profit: -0.21, avg_trade_duration: 40, total_trades: 2185.0, sharpe_ratio: 0, daily_avg_trades: 34.68, fitness: 47.78271494901629
[2024-09-25 20:43:16] Strategy: GeneTrader_gen9_1727268161_9279, Generation: 9, total_profit_usdt: 26.354, total_profit_percent: 0.43920000000000003, win_rate: 0.86, max_drawdown: 0.1025, avg_profit: 0.59, avg_trade_duration: 34, total_trades: 129.0, sharpe_ratio: 5.91, daily_avg_trades: 2.05, fitness: 1649.7179911282
[2024-09-25 20:43:16] Strategy: GeneTrader_gen9_1727268160_8140, Generation: 9, total_profit_usdt: 25.278, total_profit_percent: 0.4213, win_rate: 0.84, max_drawdown: 0.0894, avg_profit: 0.56, avg_trade_duration: 31, total_trades: 131.0, sharpe_ratio: 6.63, daily_avg_trades: 2.08, fitness: 1096.938962939798
[2024-09-25 20:43:31] Strategy: GeneTrader_gen9_1727268176_8922, Generation: 9, total_profit_usdt: 26.585, total_profit_percent: 0.44310000000000005, win_rate: 0.8590000000000001, max_drawdown: 0.1067, avg_profit: 0.6, avg_trade_duration: 40, total_trades: 128.0, sharpe_ratio: 5.91, daily_avg_trades: 2.03, fitness: 1619.8939122083164
[2024-09-25 20:43:33] Strategy: GeneTrader_gen9_1727268160_5047, Generation: 9, total_profit_usdt: -54.087, total_profit_percent: -0.9015000000000001, win_rate: 0.6809999999999999, max_drawdown: 0.9020999999999999, avg_profit: -0.2, avg_trade_duration: 43, total_trades: 2287.0, sharpe_ratio: 0, daily_avg_trades: 36.3, fitness: 22.404179462419858
[2024-09-25 20:43:52] Strategy: GeneTrader_gen9_1727268196_5698, Generation: 9, total_profit_usdt: 21.357, total_profit_percent: 0.35600000000000004, win_rate: 0.836, max_drawdown: 0.0895, avg_profit: 0.5, avg_trade_duration: 32, total_trades: 128.0, sharpe_ratio: 5.73, daily_avg_trades: 2.03, fitness: 982.9120920336153
[2024-09-25 20:43:52] Strategy: GeneTrader_gen9_1727268196_4402, Generation: 9, total_profit_usdt: 25.278, total_profit_percent: 0.4213, win_rate: 0.84, max_drawdown: 0.0894, avg_profit: 0.56, avg_trade_duration: 31, total_trades: 131.0, sharpe_ratio: 6.63, daily_avg_trades: 2.08, fitness: 1096.938962939798
[2024-09-25 20:44:02] Strategy: GeneTrader_gen9_1727268211_8930, Generation: 9, total_profit_usdt: 25.278, total_profit_percent: 0.4213, win_rate: 0.84, max_drawdown: 0.0894, avg_profit: 0.56, avg_trade_duration: 31, total_trades: 131.0, sharpe_ratio: 6.63, daily_avg_trades: 2.08, fitness: 1096.938962939798
[2024-09-25 20:44:02] Strategy: GeneTrader_gen9_1727268213_5282, Generation: 9, total_profit_usdt: 25.943, total_profit_percent: 0.4324, win_rate: 0.8590000000000001, max_drawdown: 0.1026, avg_profit: 0.59, avg_trade_duration: 34, total_trades: 128.0, sharpe_ratio: 5.81, daily_avg_trades: 2.03, fitness: 1612.101157550014
[2024-09-25 20:44:38] Strategy: GeneTrader_gen10_1727268242_6697, Generation: 10, total_profit_usdt: 25.278, total_profit_percent: 0.4213, win_rate: 0.84, max_drawdown: 0.0894, avg_profit: 0.56, avg_trade_duration: 31, total_trades: 131.0, sharpe_ratio: 6.63, daily_avg_trades: 2.08, fitness: 1096.938962939798
[2024-09-25 20:44:38] Strategy: GeneTrader_gen10_1727268242_1445, Generation: 10, total_profit_usdt: 26.354, total_profit_percent: 0.43920000000000003, win_rate: 0.86, max_drawdown: 0.1025, avg_profit: 0.59, avg_trade_duration: 34, total_trades: 129.0, sharpe_ratio: 5.91, daily_avg_trades: 2.05, fitness: 1649.7179911282
[2024-09-25 20:44:38] Strategy: GeneTrader_gen10_1727268242_8354, Generation: 10, total_profit_usdt: 26.585, total_profit_percent: 0.44310000000000005, win_rate: 0.8590000000000001, max_drawdown: 0.1067, avg_profit: 0.6, avg_trade_duration: 40, total_trades: 128.0, sharpe_ratio: 5.91, daily_avg_trades: 2.03, fitness: 1619.8939122083164
[2024-09-25 20:44:38] Strategy: GeneTrader_gen10_1727268242_7521, Generation: 10, total_profit_usdt: 25.514, total_profit_percent: 0.4252, win_rate: 0.858, max_drawdown: 0.1066, avg_profit: 0.59, avg_trade_duration: 41, total_trades: 127.0, sharpe_ratio: 5.72, daily_avg_trades: 2.02, fitness: 1575.0498918411179
[2024-09-25 20:45:12] Strategy: GeneTrader_gen10_1727268278_4318, Generation: 10, total_profit_usdt: 26.354, total_profit_percent: 0.43920000000000003, win_rate: 0.86, max_drawdown: 0.1025, avg_profit: 0.59, avg_trade_duration: 34, total_trades: 129.0, sharpe_ratio: 5.91, daily_avg_trades: 2.05, fitness: 1649.7179911282
[2024-09-25 20:45:12] Strategy: GeneTrader_gen10_1727268278_2008, Generation: 10, total_profit_usdt: 26.585, total_profit_percent: 0.44310000000000005, win_rate: 0.8590000000000001, max_drawdown: 0.1067, avg_profit: 0.6, avg_trade_duration: 40, total_trades: 128.0, sharpe_ratio: 5.91, daily_avg_trades: 2.03, fitness: 1619.8939122083164
[2024-09-25 20:45:14] Strategy: GeneTrader_gen10_1727268278_9571, Generation: 10, total_profit_usdt: 26.354, total_profit_percent: 0.43920000000000003, win_rate: 0.86, max_drawdown: 0.1025, avg_profit: 0.59, avg_trade_duration: 34, total_trades: 129.0, sharpe_ratio: 5.91, daily_avg_trades: 2.05, fitness: 1649.7179911282
[2024-09-25 20:45:16] Strategy: GeneTrader_gen10_1727268278_8322, Generation: 10, total_profit_usdt: 26.585, total_profit_percent: 0.44310000000000005, win_rate: 0.8590000000000001, max_drawdown: 0.1067, avg_profit: 0.6, avg_trade_duration: 40, total_trades: 128.0, sharpe_ratio: 5.91, daily_avg_trades: 2.03, fitness: 1619.8939122083164
[2024-09-25 20:45:51] Strategy: GeneTrader_gen10_1727268312_9323, Generation: 10, total_profit_usdt: 26.354, total_profit_percent: 0.43920000000000003, win_rate: 0.86, max_drawdown: 0.1025, avg_profit: 0.59, avg_trade_duration: 34, total_trades: 129.0, sharpe_ratio: 5.91, daily_avg_trades: 2.05, fitness: 1649.7179911282
[2024-09-25 20:45:58] Strategy: GeneTrader_gen10_1727268312_8879, Generation: 10, total_profit_usdt: 26.354, total_profit_percent: 0.43920000000000003, win_rate: 0.86, max_drawdown: 0.1025, avg_profit: 0.59, avg_trade_duration: 34, total_trades: 129.0, sharpe_ratio: 5.91, daily_avg_trades: 2.05, fitness: 1649.7179911282
[2024-09-25 20:45:58] Strategy: GeneTrader_gen10_1727268314_5596, Generation: 10, total_profit_usdt: 26.585, total_profit_percent: 0.44310000000000005, win_rate: 0.8590000000000001, max_drawdown: 0.1067, avg_profit: 0.6, avg_trade_duration: 40, total_trades: 128.0, sharpe_ratio: 5.91, daily_avg_trades: 2.03, fitness: 1619.8939122083164
[2024-09-25 20:46:09] Strategy: GeneTrader_gen10_1727268316_5833, Generation: 10, total_profit_usdt: -50.357, total_profit_percent: -0.8393, win_rate: 0.698, max_drawdown: 0.8466, avg_profit: -0.16, avg_trade_duration: 44, total_trades: 2181.0, sharpe_ratio: 0, daily_avg_trades: 34.62, fitness: 32.75312318196321
[2024-09-25 20:46:50] Strategy: GeneTrader_gen11_1727268369_2933, Generation: 11, total_profit_usdt: 26.354, total_profit_percent: 0.43920000000000003, win_rate: 0.86, max_drawdown: 0.1025, avg_profit: 0.59, avg_trade_duration: 34, total_trades: 129.0, sharpe_ratio: 5.91, daily_avg_trades: 2.05, fitness: 1649.7179911282
[2024-09-25 20:46:50] Strategy: GeneTrader_gen11_1727268369_3083, Generation: 11, total_profit_usdt: 26.354, total_profit_percent: 0.43920000000000003, win_rate: 0.86, max_drawdown: 0.1025, avg_profit: 0.59, avg_trade_duration: 34, total_trades: 129.0, sharpe_ratio: 5.91, daily_avg_trades: 2.05, fitness: 1649.7179911282
[2024-09-25 20:46:50] Strategy: GeneTrader_gen11_1727268369_3365, Generation: 11, total_profit_usdt: 26.585, total_profit_percent: 0.44310000000000005, win_rate: 0.8590000000000001, max_drawdown: 0.1067, avg_profit: 0.6, avg_trade_duration: 40, total_trades: 128.0, sharpe_ratio: 5.91, daily_avg_trades: 2.03, fitness: 1619.8939122083164
[2024-09-25 20:46:53] Strategy: GeneTrader_gen11_1727268369_7502, Generation: 11, total_profit_usdt: 26.354, total_profit_percent: 0.43920000000000003, win_rate: 0.86, max_drawdown: 0.1025, avg_profit: 0.59, avg_trade_duration: 34, total_trades: 129.0, sharpe_ratio: 5.91, daily_avg_trades: 2.05, fitness: 1649.7179911282
[2024-09-25 20:47:34] Strategy: GeneTrader_gen11_1727268410_2448, Generation: 11, total_profit_usdt: 26.354, total_profit_percent: 0.43920000000000003, win_rate: 0.86, max_drawdown: 0.1025, avg_profit: 0.59, avg_trade_duration: 34, total_trades: 129.0, sharpe_ratio: 5.91, daily_avg_trades: 2.05, fitness: 1649.7179911282
[2024-09-25 20:47:34] Strategy: GeneTrader_gen11_1727268410_1797, Generation: 11, total_profit_usdt: 26.354, total_profit_percent: 0.43920000000000003, win_rate: 0.86, max_drawdown: 0.1025, avg_profit: 0.59, avg_trade_duration: 34, total_trades: 129.0, sharpe_ratio: 5.91, daily_avg_trades: 2.05, fitness: 1649.7179911282
[2024-09-25 20:47:34] Strategy: GeneTrader_gen11_1727268410_2072, Generation: 11, total_profit_usdt: 26.585, total_profit_percent: 0.44310000000000005, win_rate: 0.8590000000000001, max_drawdown: 0.1067, avg_profit: 0.6, avg_trade_duration: 40, total_trades: 128.0, sharpe_ratio: 5.91, daily_avg_trades: 2.03, fitness: 1619.8939122083164
[2024-09-25 20:47:36] Strategy: GeneTrader_gen11_1727268413_3471, Generation: 11, total_profit_usdt: 25.478, total_profit_percent: 0.42460000000000003, win_rate: 0.86, max_drawdown: 0.10460000000000001, avg_profit: 0.58, avg_trade_duration: 34, total_trades: 129.0, sharpe_ratio: 5.73, daily_avg_trades: 2.05, fitness: 1638.8843837795869
[2024-09-25 20:48:21] Strategy: GeneTrader_gen11_1727268454_7498, Generation: 11, total_profit_usdt: 26.354, total_profit_percent: 0.43920000000000003, win_rate: 0.86, max_drawdown: 0.1025, avg_profit: 0.59, avg_trade_duration: 34, total_trades: 129.0, sharpe_ratio: 5.91, daily_avg_trades: 2.05, fitness: 1649.7179911282
[2024-09-25 20:48:21] Strategy: GeneTrader_gen11_1727268454_5942, Generation: 11, total_profit_usdt: 26.354, total_profit_percent: 0.43920000000000003, win_rate: 0.86, max_drawdown: 0.1025, avg_profit: 0.59, avg_trade_duration: 34, total_trades: 129.0, sharpe_ratio: 5.91, daily_avg_trades: 2.05, fitness: 1649.7179911282
[2024-09-25 20:48:21] Strategy: GeneTrader_gen11_1727268454_7922, Generation: 11, total_profit_usdt: 25.364, total_profit_percent: 0.4227, win_rate: 0.846, max_drawdown: 0.1025, avg_profit: 0.57, avg_trade_duration: 33, total_trades: 130.0, sharpe_ratio: 6.26, daily_avg_trades: 2.06, fitness: 1237.5786109171397
[2024-09-25 20:48:22] Strategy: GeneTrader_gen11_1727268456_1776, Generation: 11, total_profit_usdt: 26.585, total_profit_percent: 0.44310000000000005, win_rate: 0.8590000000000001, max_drawdown: 0.1067, avg_profit: 0.6, avg_trade_duration: 40, total_trades: 128.0, sharpe_ratio: 5.91, daily_avg_trades: 2.03, fitness: 1619.8939122083164
[2024-09-25 20:49:03] Strategy: GeneTrader_gen12_1727268502_8740, Generation: 12, total_profit_usdt: 26.354, total_profit_percent: 0.43920000000000003, win_rate: 0.86, max_drawdown: 0.1025, avg_profit: 0.59, avg_trade_duration: 34, total_trades: 129.0, sharpe_ratio: 5.91, daily_avg_trades: 2.05, fitness: 1649.7179911282
[2024-09-25 20:49:03] Strategy: GeneTrader_gen12_1727268502_3018, Generation: 12, total_profit_usdt: 26.354, total_profit_percent: 0.43920000000000003, win_rate: 0.86, max_drawdown: 0.1025, avg_profit: 0.59, avg_trade_duration: 34, total_trades: 129.0, sharpe_ratio: 5.91, daily_avg_trades: 2.05, fitness: 1649.7179911282
[2024-09-25 20:49:03] Strategy: GeneTrader_gen12_1727268502_8472, Generation: 12, total_profit_usdt: 25.931, total_profit_percent: 0.4322, win_rate: 0.846, max_drawdown: 0.1026, avg_profit: 0.58, avg_trade_duration: 33, total_trades: 130.0, sharpe_ratio: 6.4, daily_avg_trades: 2.06, fitness: 1242.9009813569064
[2024-09-25 20:49:06] Strategy: GeneTrader_gen12_1727268502_4218, Generation: 12, total_profit_usdt: 25.931, total_profit_percent: 0.4322, win_rate: 0.846, max_drawdown: 0.1026, avg_profit: 0.58, avg_trade_duration: 33, total_trades: 130.0, sharpe_ratio: 6.4, daily_avg_trades: 2.06, fitness: 1242.9009813569064
[2024-09-25 20:49:44] Strategy: GeneTrader_gen12_1727268543_7940, Generation: 12, total_profit_usdt: 26.585, total_profit_percent: 0.44310000000000005, win_rate: 0.8590000000000001, max_drawdown: 0.1067, avg_profit: 0.6, avg_trade_duration: 40, total_trades: 128.0, sharpe_ratio: 5.91, daily_avg_trades: 2.03, fitness: 1619.8939122083164
[2024-09-25 20:49:45] Strategy: GeneTrader_gen12_1727268543_8067, Generation: 12, total_profit_usdt: 23.684, total_profit_percent: 0.3947, win_rate: 0.84, max_drawdown: 0.1025, avg_profit: 0.54, avg_trade_duration: 31, total_trades: 131.0, sharpe_ratio: 5.93, daily_avg_trades: 2.08, fitness: 1083.7795743249949
[2024-09-25 20:49:45] Strategy: GeneTrader_gen12_1727268543_5294, Generation: 12, total_profit_usdt: 24.478, total_profit_percent: 0.408, win_rate: 0.853, max_drawdown: 0.1024, avg_profit: 0.56, avg_trade_duration: 33, total_trades: 129.0, sharpe_ratio: 5.62, daily_avg_trades: 2.05, fitness: 1414.106867095157
[2024-09-25 20:50:04] Strategy: GeneTrader_gen12_1727268546_4716, Generation: 12, total_profit_usdt: -54.278, total_profit_percent: -0.9046, win_rate: 0.682, max_drawdown: 0.9052, avg_profit: -0.2, avg_trade_duration: 44, total_trades: 2286.0, sharpe_ratio: 0, daily_avg_trades: 36.29, fitness: 22.81106111068386
[2024-09-25 20:50:22] Strategy: GeneTrader_gen12_1727268584_1612, Generation: 12, total_profit_usdt: 25.514, total_profit_percent: 0.4252, win_rate: 0.858, max_drawdown: 0.1066, avg_profit: 0.59, avg_trade_duration: 41, total_trades: 127.0, sharpe_ratio: 5.72, daily_avg_trades: 2.02, fitness: 1575.0498918411179
[2024-09-25 20:50:23] Strategy: GeneTrader_gen12_1727268585_9482, Generation: 12, total_profit_usdt: 26.354, total_profit_percent: 0.43920000000000003, win_rate: 0.86, max_drawdown: 0.1025, avg_profit: 0.59, avg_trade_duration: 34, total_trades: 129.0, sharpe_ratio: 5.91, daily_avg_trades: 2.05, fitness: 1649.7179911282
[2024-09-25 20:50:35] Strategy: GeneTrader_gen12_1727268585_7697, Generation: 12, total_profit_usdt: -54.016, total_profit_percent: -0.9003, win_rate: 0.6759999999999999, max_drawdown: 0.9009, avg_profit: -0.2, avg_trade_duration: 43, total_trades: 2283.0, sharpe_ratio: 0, daily_avg_trades: 36.24, fitness: 20.28784509632809
[2024-09-25 20:50:35] Strategy: GeneTrader_gen12_1727268604_7419, Generation: 12, total_profit_usdt: 26.354, total_profit_percent: 0.43920000000000003, win_rate: 0.86, max_drawdown: 0.1025, avg_profit: 0.59, avg_trade_duration: 34, total_trades: 129.0, sharpe_ratio: 5.91, daily_avg_trades: 2.05, fitness: 1649.7179911282
[2024-09-25 20:51:24] Strategy: GeneTrader_gen13_1727268635_5893, Generation: 13, total_profit_usdt: 26.354, total_profit_percent: 0.43920000000000003, win_rate: 0.86, max_drawdown: 0.1025, avg_profit: 0.59, avg_trade_duration: 34, total_trades: 129.0, sharpe_ratio: 5.91, daily_avg_trades: 2.05, fitness: 1649.7179911282
[2024-09-25 20:51:24] Strategy: GeneTrader_gen13_1727268635_5871, Generation: 13, total_profit_usdt: 23.296, total_profit_percent: 0.3883, win_rate: 0.84, max_drawdown: 0.1026, avg_profit: 0.53, avg_trade_duration: 31, total_trades: 131.0, sharpe_ratio: 5.83, daily_avg_trades: 2.08, fitness: 1080.6252572199683
[2024-09-25 20:51:24] Strategy: GeneTrader_gen13_1727268635_8280, Generation: 13, total_profit_usdt: 26.354, total_profit_percent: 0.43920000000000003, win_rate: 0.86, max_drawdown: 0.1025, avg_profit: 0.59, avg_trade_duration: 34, total_trades: 129.0, sharpe_ratio: 5.91, daily_avg_trades: 2.05, fitness: 1649.7179911282
[2024-09-25 20:51:24] Strategy: GeneTrader_gen13_1727268635_2422, Generation: 13, total_profit_usdt: 26.031, total_profit_percent: 0.4338, win_rate: 0.846, max_drawdown: 0.1025, avg_profit: 0.58, avg_trade_duration: 33, total_trades: 130.0, sharpe_ratio: 6.42, daily_avg_trades: 2.06, fitness: 1243.798504264061
[2024-09-25 20:52:03] Strategy: GeneTrader_gen13_1727268684_2333, Generation: 13, total_profit_usdt: 25.478, total_profit_percent: 0.42460000000000003, win_rate: 0.86, max_drawdown: 0.10460000000000001, avg_profit: 0.58, avg_trade_duration: 34, total_trades: 129.0, sharpe_ratio: 5.73, daily_avg_trades: 2.05, fitness: 1638.8843837795869
[2024-09-25 20:52:03] Strategy: GeneTrader_gen13_1727268684_5190, Generation: 13, total_profit_usdt: 26.031, total_profit_percent: 0.4338, win_rate: 0.846, max_drawdown: 0.1025, avg_profit: 0.58, avg_trade_duration: 33, total_trades: 130.0, sharpe_ratio: 6.42, daily_avg_trades: 2.06, fitness: 1243.798504264061
[2024-09-25 20:52:03] Strategy: GeneTrader_gen13_1727268684_3915, Generation: 13, total_profit_usdt: 26.031, total_profit_percent: 0.4338, win_rate: 0.846, max_drawdown: 0.1025, avg_profit: 0.58, avg_trade_duration: 33, total_trades: 130.0, sharpe_ratio: 6.42, daily_avg_trades: 2.06, fitness: 1243.798504264061
[2024-09-25 20:52:03] Strategy: GeneTrader_gen13_1727268684_3908, Generation: 13, total_profit_usdt: 26.354, total_profit_percent: 0.43920000000000003, win_rate: 0.86, max_drawdown: 0.1025, avg_profit: 0.59, avg_trade_duration: 34, total_trades: 129.0, sharpe_ratio: 5.91, daily_avg_trades: 2.05, fitness: 1649.7179911282
[2024-09-25 20:52:42] Strategy: GeneTrader_gen13_1727268723_8913, Generation: 13, total_profit_usdt: 25.478, total_profit_percent: 0.42460000000000003, win_rate: 0.86, max_drawdown: 0.10460000000000001, avg_profit: 0.58, avg_trade_duration: 34, total_trades: 129.0, sharpe_ratio: 5.73, daily_avg_trades: 2.05, fitness: 1638.8843837795869
[2024-09-25 20:52:42] Strategy: GeneTrader_gen13_1727268723_1557, Generation: 13, total_profit_usdt: 23.567, total_profit_percent: 0.39280000000000004, win_rate: 0.853, max_drawdown: 0.1027, avg_profit: 0.54, avg_trade_duration: 33, total_trades: 129.0, sharpe_ratio: 5.44, daily_avg_trades: 2.05, fitness: 1404.37122053097
[2024-09-25 20:52:42] Strategy: GeneTrader_gen13_1727268723_5049, Generation: 13, total_profit_usdt: 26.354, total_profit_percent: 0.43920000000000003, win_rate: 0.86, max_drawdown: 0.1025, avg_profit: 0.59, avg_trade_duration: 34, total_trades: 129.0, sharpe_ratio: 5.91, daily_avg_trades: 2.05, fitness: 1649.7179911282
[2024-09-25 20:52:42] Strategy: GeneTrader_gen13_1727268723_1427, Generation: 13, total_profit_usdt: 26.354, total_profit_percent: 0.43920000000000003, win_rate: 0.86, max_drawdown: 0.1025, avg_profit: 0.59, avg_trade_duration: 34, total_trades: 129.0, sharpe_ratio: 5.91, daily_avg_trades: 2.05, fitness: 1649.7179911282
[2024-09-25 20:53:21] Strategy: GeneTrader_gen14_1727268762_9355, Generation: 14, total_profit_usdt: 26.354, total_profit_percent: 0.43920000000000003, win_rate: 0.86, max_drawdown: 0.1025, avg_profit: 0.59, avg_trade_duration: 34, total_trades: 129.0, sharpe_ratio: 5.91, daily_avg_trades: 2.05, fitness: 1649.7179911282
[2024-09-25 20:53:21] Strategy: GeneTrader_gen14_1727268762_9606, Generation: 14, total_profit_usdt: 26.354, total_profit_percent: 0.43920000000000003, win_rate: 0.86, max_drawdown: 0.1025, avg_profit: 0.59, avg_trade_duration: 34, total_trades: 129.0, sharpe_ratio: 5.91, daily_avg_trades: 2.05, fitness: 1649.7179911282
[2024-09-25 20:53:23] Strategy: GeneTrader_gen14_1727268762_8178, Generation: 14, total_profit_usdt: 26.354, total_profit_percent: 0.43920000000000003, win_rate: 0.86, max_drawdown: 0.1025, avg_profit: 0.59, avg_trade_duration: 34, total_trades: 129.0, sharpe_ratio: 5.91, daily_avg_trades: 2.05, fitness: 1649.7179911282
[2024-09-25 20:53:23] Strategy: GeneTrader_gen14_1727268762_9314, Generation: 14, total_profit_usdt: 26.354, total_profit_percent: 0.43920000000000003, win_rate: 0.86, max_drawdown: 0.1025, avg_profit: 0.59, avg_trade_duration: 34, total_trades: 129.0, sharpe_ratio: 5.91, daily_avg_trades: 2.05, fitness: 1649.7179911282
[2024-09-25 20:54:02] Strategy: GeneTrader_gen14_1727268801_2682, Generation: 14, total_profit_usdt: 26.354, total_profit_percent: 0.43920000000000003, win_rate: 0.86, max_drawdown: 0.1025, avg_profit: 0.59, avg_trade_duration: 34, total_trades: 129.0, sharpe_ratio: 5.91, daily_avg_trades: 2.05, fitness: 1649.7179911282
